Star,Review
5.0,좋아요 고급스럽고 여름에도 입을수있어서 아주좋네요
5.0,좋아요 적당한 두께감 적당한 크기라서 지금입기좋아요
5.0,얇아서 좋고 가슴포켓과 안쪽 포켓모두 마감이 좋아서 유용하게 잘쓰고 있어요 전체적으로 맘에들고 소매부분 마감만 좀 더 신경써주시면 좋을듯합니다 
5.0,하나사고 맘에 들어서 재구매했습니다 얇아서 여름에 입기 조아요
5.0,기본 여름 정장 아이템으로 무난하게 입기 좋습니다.
5.0,입어봤는데 핏이 너무 맘에 드네여 ㅎㅎ 역시 무탠다드네요
4.0,무난하게 입기 좋은 기본 블레이저 아이템입니다.
5.0,여름 정장으로 손색없어요~디자인이 모던심플합니다
5.0,첫 블레이저 구입인데 소재도 시원하고 여름에 잘 입고 다닐 것 같습니다.
5.0,사이드 딱 좋게  나왔네요 이핏으로 유지 할수있음 좋을듯
4.0,두깨가 괘않습니다. 여름에 작업복용으로 딱인거 같습니다.
5.0,시원하고 스판재질이라 너무 편합니다 가성비 너무 좋습니다  편하게 입을수 있어요  싸이즈가 너무 잘맞습니다 
5.0,시원하고 스판재질이라 너무 편합니다 가성비 너무 좋습니다  편하게 입을수 있어요 
5.0,가성비 좋아요 근데 손목에 선같은게 보이는데 이거 개선되면 더 좋을듯요
5.0,슬림핏이 너무 타이트해서 이번 바지 사는김에 셋업으로 구매했습니다 여름에 입기 좋아요!!
5.0,저에겐 팔이 약간 길지만 입었을때 편합니다 쉽게 막입을수 있을것 같습니다 좋아요
5.0,배송도 빠르고 포장도 꼼꼼했습니다. 그런데 박스 상자가 발로 찬 흔적이 있고 테이프도 뜯겨 있었어요. 옷은 이상 없습니다. 무신사 문제가 아니라 택배사 문제겠지만  기분이 좋지 않아서 글이라도 남겨요ㅠ 상품은 좋습니다!!!
5.0,얇아요 아직은 좀 버틸만 한데 여름에는 좀 힘들 수도 있겠네요
5.0,생각보다 사이즈가 너무 딱 맞아서 한사이즈 크게 주문할걸 그랬네요 그래도 핏감 괜찮습니다
5.0,매번 구매하지만 좋아요 핏도 좋고 재질도 좋아요
5.0,가격대비 옷 품질이 좋고 신축성도 있어서 편안합니다
5.0,하나도 안더워요사이즈도 적당하고 여름옷이에요
5.0,배송도 빠르고 어디든지 잘 어울려서 만족스러워요!
5.0,생각보다 너무 크지도 작지도 딱맞는 사이즈라서 좋아써요
5.0,이쁘고 재질이 맘에들엇어요 무엇보다 배송도 빠르고 좋앗네여
5.0,너무 맘에들고 결혼식때 입기 젛아요 시원해요 ㅋㅋ 배송도 빠르고 굿
5.0,블랙은 겉으로 보기에 기존 블레이저랑 차이가 거의없어서 좋아요
5.0,딱 원하는 핏이어서 좋고 여름에 입기도 나쁘진 않아 보여요
5.0,"쿨탠다드 블레이져입니다. 소재를 만져보면 여름용인것이 확실하게 느껴집니다. 까슬까슬하네요. 그렇다고 모시나 삼베같은 거친 촉감은 아닙니다. 두께감 또한 그만큼 얇은것도 아닙니다. 멀리서보면 여름용이라고는 잘 모를것같네요. 완전 겨울이아니고서야 언제든지 입을수있을것같습니다. 품도 넉넉하지만서도 오버사이즈는 아닙니다. 어깨선은 알맞고, 핏이 사각형으로 떨어지는 느낌입니다. 배송도 빠르게 잘 받았습니다. 플러스배송이 좋긴하네요. 다만 배송과정중에 박스가 많이 홰손되었습니다. 이부분만 수정된다면 최고의 브랜드가 되지 싶네요."
5.0,좋습니다! 무신사에서사는옷들은 언제나 믿고 구매합니다
5.0,M사이즈 딱 적절한 폼이고요 한여름은 입기 힘들고 20도 정도까지는 괜찮게 입을듯합니다.
5.0,환절기나 약간 쌀쌀할때 입으면 최고인 아우터 더우면 벗는데 굳이 벗을 필요는 없다 정장 핏이나 캐쥬얼에 대충 맞춰입으면 굳
4.0,생각보다 기장이나 팔길이가 짧아요 옷 자체는 나쁘진않은데 그냥그래요
5.0,제품 아주 좋아요 4계절을 무텐으로만 입고 다녀요 라인 및 편안한 깔끔함 아주 좋아요 ^^
4.0,포장이 다 꾸겨져서 왔지만 상품은 멀쩡해서 다행입니다. 잘 입을게요. 좋아요.
5.0,여름용으로 상당히 얇고 좋네요 다만 한 여름에는 힘듭니다
5.0,정장 보다 댄디한거 찾다가  완전 여름저격러 블레이져 찾았네요 어깨가 있는 편인데 XL는 살짝 끼지만  품이 맞아서 이 사이즈로!! 핫 여름에는 못 입고 나머지 계절에는 입을 거 같아요
5.0,쿨탠다드 원단 블레이저 입니다. 원단이 마이판원사처런 생각보다 냉감이 강하진 않습니다. 한여름에는 어렵다고 봐야 할 것 같습니다.
5.0,형 선물로 구매했는데 사이즈 나쁘지 않고 핏도 좋네요
5.0,일반 블레이저보다 더 얇아서 여름에 무난하게 잘 입을 수 있을 거 같아요
5.0,휘뚜루마뚜루 무난하게 입기 딱 괜찮은것 같아요
4.0,살짝 오버핏 느낌 나게 반팔에 통큰 바지랑 매치하려고 구매했습니다. 기장은 그 느낌이 나는데 어깨가 좀 있다보니 옆으론 오버핏은 아니고 딱 맞는 느낌이네여. 적당한 두께감이라 여름밤에도 충분히 입을만 할거같아여. 
5.0,스판끼가 있어서 입기 편합니다. 사이즈는 정장브랜드 사이즈보단 큽니다. 팔기장이 길어서 수선 약간하면 진짜 베스트네요
4.0,무난한 여름용 블레이저입니다. 다만 여름시즌에는 입기 더울거 같아요
5.0,무난한 여름용 블레이저입니다. 다만 여름시즌에는 입기 더울거 같아요
5.0,급하게 면접을 보러가야 해서 부랴부랴 샀는데 가격대비 만족합니다ㅎㅎ
5.0,급하게 무탠다드 샀는데 진짜 편하고 이쁩니다 다른거 고민할빠엔 진작 살꼴
5.0,한여름은 무리구요 4월말~6월초까지 입기엔 좋읍니다.
5.0,가성비깡패전투용블레이저로이만한게없습니다
5.0,꽤나 훌륭하고 준수한 블레이저입니다 초여름이나 가을에 입어도 서늘하이 괜찮을 것 같네요
5.0,아주 훌륭한 옷이지만 약간 작습니다 초여름 때 입어도 서늘하이 괜찮네요 
5.0,릴렉스드라 편하고 쿨탠다드라 시원함 얇음 여름에 입고다닐거
5.0,가격대비 가성비 최고에요 그렇다고 싼티가 나는것도 아니라서 항상 애용하고 있어요
5.0,전투용으로 입기에 너무 좋아요 텐션도 좋고 특기 안감이 없어서 팔 줄이거나 접기에 좋아요
5.0,사이즈 적당하고 품질도 꼼꼼한아주 만족한 제품입니다
5.0,수선할것없이 루즈하게 딱 떨어집니다 비싼정장 돈주고 살 필요없네요 배송은 12시간도 안되게 도착해서 놀랬습니다
5.0,생각보다 사이즈가 커요 오버사이즈 느낌으로 착용했어요
4.0,쿨탠다드가 확실히 더 얇긴 하지만.. 그렇다고 한여름에 입긴 어려워 보이네요 ㅎㅎ 그래도 만족
5.0,쿨탠다드 제품이라 그런지 시원하고 편해서 여름에 입기 좋아요
5.0,결혼식 가야되서 하나 구매했슴 사이즈 딱 좋이고 어깨도 딱 좋고 굳
5.0,사이즈 여유있게 잘맞고 가격까지.만족합니디 무난합니다
5.0,사이즈 적당합니다. 소매가 약간 길게 느껴질수도있지만  신경쓰일정도는 아닙니다
5.0,교환했는데 먼저 상품을 받아볼 수 있어서 너무 좋았습니다!! 이쁘게잘 입고 결혼식 다녀왔어요~!!!
5.0,정사이즈보다 한치수 큰거 하는걸 추천 드립니다. 옷은 이뻐요
4.0,아주빠른배송과 직접 입어 사이즈가 맞는지 보니 너무너무 내 체형과 일치
5.0,좋습니다 생각보다ㅜ약간 두꺼운 감이 있지만 입고 나가봐야 알거 같네요
5.0,클래식한 블레이저 무탠다드가 핏이 제일 잘 빠지는 것 같습니다
5.0,한 여름에는 빡세겠지만 요즘 같은 날에는 들고 다닐만 한 것 같습니당 퀄리티는 딱 중간값정도?
4.0,무난하게 입기좋은 블레이저라 코디가 쉽고 편합니다 이뻐여
5.0,평소 105 입는데 세미오버핏으로 딱 좋습니다
4.0,다 괜찮은데 어깨가 생각보다는 더 작게 나오네요
5.0,가성비 상품입니다 재질도 좋고 이만한 가성비 없다고 생각합니다
5.0,재질좋아서 가성비 상품이라고 생각합니다 추천
5.0,시원하고 조아요 한여름 아니면 임을듷하네여여
5.0,올여름 정장은 이걸로 정했어요! 약간 넉넉한 핏이 맘에 들어요!! 
5.0,올여름 잘 입을 것 같아요!! 바스락 거리는 원단이 시원해 보이네요!! 
5.0,바스락거리는 재질이 맘에 듭니다. 핏은 역시 좋네요! 
5.0,아주 마음에 쏙 드는 상품으로 어느 누구에게나 잘 어울릴거에요.
5.0,한여름 까진 아니더라도 6월까진 충분히 입을수 있을만한 두께네요 한여름 한겨울 빼곤 무난하게 다입을수 잇을거 같아요! 핏도 매우 만족합니다👍
