Star,Review
5.0,여름이라 입을 수 있는 옷의 범주가 크지 않아서 맨날 입던 반팔티 입는 게 너무 지겨웠는데 이거는 티 입고 위에 탁 걸쳐주면 간지도 좀 나고 질리던 옷들도 새롭게 입을 수 이스미다 아주아주 편하고 조아유
4.0,이런류의 조끼를 사고싶었는데 마침 눈에 띄고 할인도 하길래 사봤는데 정말 이쁘네요 얇긴한데 여름에 입기에는 딱 좋은것 같습니다
5.0,가성비 있게 입을 수 있는 바람막이 베스트 학교 다닐 때 편하게 입을 수 있을 거 같습니다
5.0,너무 좋아요 찰떡잉요!! 이번 여름은 이것만 입울거같어요
5.0,바람막이 보다도 더 얇고 각은 잡히는데 흐물흐물 거리고 후기 보면 사람들이 밑에 안쪼이는 게 더 예쁘다고 하는데 쪼이는 게 더 예쁜 것 같아요!!! 가성비 완전 짱
5.0,제가 덩치가 큰 편이라서 그런지 좀 작은감은 없지않아 있었습니다 그래도 잘 입고 있어요 길이감은 175 기준으로 엉덩이 위 입니다 저와 같은 스펙이신 분들은 이 조끼 샀을 때 짧거나 작은감이 있을 수 있을 것 같아요
5.0,"배송 꼼꼼하고, 재질도 얇고 편하게 나갈때 입기 좋을 거 같아요!!"
5.0,한여름에 입기에는 약간 더울 수 있을 것 같아요 옷은 엄청 예뻐요
5.0,완전 꾸안꾸 아이템입니다! 급하게 옷이 필요했는데 배송이 빨라서 너무 좋았어요!! 만족합니당👍👍
5.0,너무 좋아요 잘 입을게요 감사합니다. 사이즈도 조아요
3.0,아이가 편하다고 좋아해요 가격대비  이뻐요 배송굿
4.0,지금 시기에는 살짝 더운 느낌은 있지만 더위 참고 입을만큼 예쁜거 같아요!
4.0,"오져요 mz너낌 지대루임 주머니에 생각보다 머 많이 ㄷ,ㄹ어가서 조음  고프코어?뭐라고하지 암튼 유행하는 스타알임 짱 "
5.0,세일할 때 사서 싸게 구매 했습니다 생각보다 더 괜찮네요!
4.0,많이 얇아서 여름용으로는 좋아요 비닐 느낌이 없진 않아요..
4.0,반팔만 입기 심심해서 사봤는데 편하게 걸치기 좋네요
5.0,잘 받았어용 여름에 입기 좋을듯 감사합니다여요여
5.0,심플한디자인에 가격도 좋아요 색상은 화면과동일하고 세탁후변형은없고 뱌송도 빠릅니다
5.0,아들이 이쁘다고구입하였는데 잘산거같아요 스타일도 맘에들어하고 사이즈도 잘맟아요 재질도 지금 입기좋고 가벼워요
5.0,생각보다사이즈가 커요 낙낙합니당 편하게입을수잇어요 가을에도 입을수잇어서 좋네융
5.0,여름 바람막이는 이거 하나면 됩니다 디자인 진짜 굿
5.0,무난하게 입기 좋슴니다~ 얇고 들고다니기 좋슴다
5.0,여름에 반팔 위에 입기 딱 좋은 거 같아요 너무 잘 산 거 같습니다 ㅎㅎ
5.0,흰티랑 입었을 때 아주 찰떡궁합입니다 스트릿 느낌도 좋아오
5.0,무난무난하게 입을만 합니다~ 낚시터 아저씨같단 말 듣긴 했음 
5.0,너무 좋아요! 배송도 빨라고 꼼꼼하게 왔네요 감사합니다
5.0,생각보다 얇아서 여름에도 시원하게 입을 수 있을 것 같아요:)
5.0,얇아서 여름에도 안 덥게 입을 수 있어요! 너무 예뻐요
5.0,얇아서 안 덥고 여름에도 앱을 수 있어요!! 가볍게 입기 좋습니다
5.0,생각보다 널널해서 입기 편했고 위아래로 지퍼가 있어서 자기 스타일 편한대로 코디 할 수 있어서 좋아요
4.0,요즘 아들이 옷에 관심이 많아 이것저것 입어보고싶어 주문한옷 너무 잘입고다녀요 좋다고해요 사이즈 또한 딱 맞아요
5.0,사이즈도 적당하고 나일론 소재라 얇아서 덥지 않을 때 힙하게 코디하면 좋을 거 같습니다
5.0,제 스펙과 비슷하신 분들은 M 사면 될 것 같습니다.
5.0,진짜 유용하게 잘 사용하고 있습니다 여름에 입기에도 좋아요
5.0,재질도 좋고 이뻐서 자주 입고 다니고 있어용 굳굳
5.0,포인트로 입기 좋아요 흰티에 걸쳐입기만 해도 예뿜
5.0,저런식으로 레이어드해서 입으니 엄청 이쁩니다 잘입을게요~
5.0,딱 반팔에 레이어드 하기 좋고 생각보다 더 얇아서 여름에 입기 좋을거 같은데 얇은만큼 뭔가 딱 핏이 살아있는 느낌은 없어요 
5.0,너무 예쁘고 여름에 반팔 위에 포인트로 입기 좋아요 !! 디자인도 예쁘고 마감도 괜찮았어요 !! 
5.0,생각보다 완전 비닐재질..? 이지만 한여름에도 편하게 입을 수 있네요! 핏도 이뻐용
5.0,딱 휘뚜루마뚜루 입고 다닐 것 같은 조끼에요! 편하게 입을 수 있을것 같습니다~
5.0,얇아서 여름에 반팔위에 날씬해보이고 힙해보이려고 입어요. 얇아서 좋아요. 후드끈은 엄청 길어요.
4.0,중학생 아들이 긴팔 바람막이만 입다가 모자달린조끼스타일 찾아보더니 얇고 여름에 반팔티에 걸쳐입어도 덥지않게  입을수있어 좋네요..배송도 빠르게 왔고 자주입을것 같습니다
4.0,얇은 조끼 스타일이라 가볍고 여름에 입어도 무난하네요
5.0,편하게 입기 조아요 요즘 장마라서 더 자주 입게 되는것같네요
5.0,완전 잘 입고있어요! 이쁘고 간단하게 입기 딱 좋은거같아요
5.0,너무 이쁘고 좋습니다 다만 후드의 끈 길이가 긴 편이라서 간혹 거슬릴 때가 있습니다.
5.0,지금부터 가을까지 입기 좋을거 같아요~ 디자인도 깔끔합니다~
5.0,배송도 빠르고 잘 왔습니다. 아쉬운 점은 베스트가 얇아서 자칫 잘못해서 비닐채로 버릴뻔 했다는 점.. 그치만 상품은 너무 예쁩니다 가볍게 입기 좋아요
5.0,스테디가 된 파르티멘토 베스트! 허리 고무줄을 좀 줄이고 입는게 이뻐요 레이어드 티랑 입으려고 샀어요 귀엽게 힙해요
5.0,가격대비 너무 만족해요! 흰티에 입으면 너무 이뻐요 ㅎㅎ
5.0,여행가서 잘 입었어요 가벼워서 여름에 입기에 좋아요
5.0,흰색옷 입을 때 비치는 게 싫어서 구매했는데 만족합니다
5.0,정말 국밥처럼 입고있습니다 너무 편하고 소재의 차이로 룩에 포인트도 되고 좋습니다
5.0,이런 비닐같은 여름 조끼 하나 갖고싶었는데 넉넉하고 느낌도 좋습니다
5.0,아빠 사드렸는디 180 체격에는 조금 딱맞네요
5.0,배송도 빠르고 좋았어요 가격도 블프 때 사서 만족합니다
4.0,배송도 빠르고 좋았어요 색감도 화면이랑 비슷합니다
5.0,너무 오버핏도 아니고 딱 붙지도 않는 적당한 핏이고 예쁩니다
5.0,사이즈 넉넉해서. M도 넉넉하게 맞아요 많이 입을거같아요
5.0,반팔만 입기 허전할 때 이거 걸쳐주면 느낌도 괜찮고 이뻐요
5.0,가격도 싸고 이뻐서 좋아요 다른 색상도 살 것 같아요
4.0,기본 데일리로 입고 다니기 좋을것 같아서 구매해 봤는데 마음에 들어요 이번 여름에 잘 입고 다닐것 같아요~
5.0,흰색 반팔 오버하게 매칭하면 젤 잘어울리네요 추천드립니다
4.0,반팔티위에 입기좋아요 에어컨 있는곳에서 좋습니다 
5.0,사이즈도 딱 적당하고 아무렇게 걸치기 너무 좋은거같아요
5.0,고민하다가 샀는데 완전 잘산거같아요! 이거사고3일동안 이거만 입고다닌듯 짱짱
5.0,고민하다가 샀는데 너무 잘산거같아요!  이거사고 3일동안 이거만입고다는거같아요 짱짱
5.0,첨에 생각보다 얇아서 놀랐지만 무난하게 입기 좋은 거 같습니다! 편하게 입을 수 있어서 하나쯤은 가지고 있으면 좋은 옷이에요 😚
5.0,가성비 좋은 조끼 입니다 가성비 좋고 배송도 빠르네요~
5.0,가성비가 좋아여 재질도 좋고 가볍게 입기 좋네여
5.0,디자인도 무난하고 그냥 가볍게 툭 걸치고 입고 나가기 좋아요!! 
5.0,가볍고 편안하게 입기 좋습니다. 사이즈는 정사이즈입니다.
5.0,흰티랑 반바지에 입으면 너무 귀엽고요 얇아서 여름에도 입을수있어요!
5.0,얇아서 여름에 흰티랑 매치해서 입기좋고 단점은 스트링이 좀길어용
