Star,Review
3.0,배송도 빠르고 무난하니 네추럴하게 잘 입을 것 같네요.
5.0,디자인 예쁘고 배송도 삘라요. 코디하기 딱 좋아요
5.0,후기 보고 m사려다가 L샀는데 저한테 살짝 크네용 그래도 잘 입겠습니다!
5.0,합리적인 가격에 잘 산거 같아요 저한테 조금 크지만 그래도 만족합니당
5.0,예전부터 사고싶었는데 입고 되서 바로 구매 했습니다 잘입을게용
5.0,구매 후 상품이 17시간만에 올 정도로 배송이 정말 빨랐어요! 재질이 부드럽고 시보리가 정말 짱짱해서 무난하게 데일리로 입기 좋을 것 같아여 
5.0,"분명 저녁에 시켰는데 아침에 일어나보니 배송 완료여서 깜짝 놀랐어요! 보들보들한 재질에 무난한 디자인이라 데일리로 입기 좋을 거 같고, 시보리가 진짜 짱짱해서 늘어날 걱정 없이 입기 좋은 거 같아여"
5.0,진짜 편하고 내 신장에는 xl가 맞는듯 휘뚜루마뚜루 입기 좋음
5.0,트랜디하고 예뻐요 재질은 약간 보풀 많이 생길거 같긴 합니다 
5.0,애초에 약간 오버한 핏으로 나와서 정사이즈 구매하시면 될꺼같습니다.
5.0,아디다스 파이어버드를 무신사에서 구매할 수 있어서 정말 좋았어요 정말 예뻐요
5.0,너무 이쁩니다 이뻐요 그냥사세요 사세요 사세요
5.0,핏도 이쁘고 색감도 좋도 아주 야무져요 추천드려요
5.0,생각보다 큼 오버핏 좋아하는 사함들은 좋을거 같아요 생각보다 더 예뻐서 매우 좋음
5.0,믿고사는 아디다스 저지 날도 풀리는데 적극추천~! 품질도 좋아요
5.0,완전 원하던 핏과 재질 편하게 입기 암청 좋은거같아요!
5.0,오랜만에 져지 사서 입어봤는데 마음에 듭니더 예뻐요
4.0,핏도 좋고 색감도 좋고 무엇보다도 배송이 빨라요
5.0,시보리가 엄청 탄탄해요 ! 여성뷴들은 크게 입을거 아니몀 L부터는 조금 클수도 있을거같아요 !! 
5.0,어디에나 다 잘 어울려요 ㅠ 살짝 길지만 접어입으면 굿굿
5.0,커플템으로 맞춰도 이쁠 듯!! 심심한 트레이닝 바지에다가 입으면 포인트도 되고 일상템이에요
5.0,좋아요우요우요우요우요우요우요우요우요우
5.0,xl샀다가 넘 커서 L로 교환했는데 오버핏으로 잘 입고 다녀요~ 자크올리면 밑에가 짱짱해서 잘 잡아줍니당 배송도 빨라서 좋아요! 
5.0,오버핏으로 잘 입고 다녀요~ 자크올리면 밑에가 짱짱해서 잘 잡아줍니당
5.0,소매가 짱짱해서 좋은것같고 예뻐요 강추드립니다
5.0,소매가 짱짱해서 좋은것같고 재질이 찰랑거리는 재질이여서 좋아요 
5.0,다음엔 다른 색도 도전해보려고요 아디다스 져지 왤케 예쁜 건지 ㅜㅜ
5.0,아디다스는 말해 뭐해.. 아주 맘에 듭니당 예쁘게 잘 입고 다닐게요
5.0,옷이 예쁘고 핏이 괜찮아요. 배송이 빨리 도착해요
4.0,생각보다 얇긴한데요 좋은거같습니다글자수채
5.0,너무 이뻐요 가볍고 져지 기본템으로 강추입니다 크게입는게 이쁜듯해요 길이나 사이즈나 너무 만족스러워요
4.0,생각보다 시보리가 쪼여서 길이가 짧아 보여요 아쉽
5.0,일단 배송이 개빨랐고요… 밤에 주문했는데 다음 날 저녁에 도착했어요 너무 사고 싶었던거라 진짜 맘에 들고 m사이즈 크긴한데 넉넉하거 편하게 입을 수 있을 정도에요! 너무 커서 보기 싫은정도는 아닌 것 같아요. 그리고 시보리가 자기주장이 세다고 해서 걱정이 많았는데 그냥 적당히 잡아줘서 좋아요 골반 위에 걸치면 기장 긴게 보완이 돼서 좋아용!! 완전 만족합니다
5.0,배송도 하루만에 오고 이쁘네요 잘 산거같아요 만족헙니다
5.0,저한테 딱 맞고 좀 비싸긴 하지만 잘 산거같아요 만족합니다
5.0,171 69 어깨랑 가슴은 여유로운데 시보리가 짱빵해 기장이 짧아 좋습니다
5.0,171 69 어깨랑 가슴은 여유로운데 시보리가 짱빵해 기장이 짧아 좋습니다.
5.0,와 역시 믿고 사는 아디다스ㄷㄷ 밑단 쪼일 줄 알았는데 널널하고 M사이즈로 사면 딱 예쁘게 살짝 크게 입을 수 있음 존예ㅠㅠ
5.0,진짜 넘 예뻐요♡♡ 확실히 봄에 입고 다니면 너무 좋을 거 같아요!! 그리고 사이즈가 생각 했던 거 보다 커서 타이트 하게 입고 싶으신 분들은 한 치수 적게 사시는 거 추천드려요!! 엄청 고민해서 샀는데 고민한 시간이 아까울 정도로 넘 예쁩니당 근본 of 근본 블랙 아디다스 져지!! 다들 꼭 사시길~~!!
4.0,예비중등 여자아이가 요즘 이것만 입고 다니네요~ㅎ 커보이는데 괜찮다고 하네요?? 넉넉합니다~
5.0,너무 편하고 예뻐서 맨날입어요 다른색으로 더 살거같아요 짱짱굿임 보풀은 좀 생기는데 보풀 제거기 쓰면 티 안나요
5.0,"아디다스 져지 꼭 갖고 싶었는데, 할인 받아서 9만원대에 샀어요!! 배송 오자마자 입어봤는데 M사이즈로 사길 잘한 것 같아요>_< 소매가 길어 핏이 좋아보여요❣️❣️ 배송은 빠르지도, 늦지도 않았어요. 곧 새학기인데 학교 다니며 자주 입을 듯 해요:) "
5.0,사이즈며 핏이며 너무 좋습니다 벌써 두벌째 구매네요
5.0,사이즈가 넉넉해서 편하게 입을 수 있어서 좋아요. 키가 커서 기장이 길어 좋아요.
5.0,사이즈 조금 크긴하지만 오버핏으로 이쁘고 잘 맞아요
4.0,오호 굿 나쁘지 않아요 다만 초중딩 느낌은 여전히 있습니다
4.0,나쁘지 않아요 다만 엄청 커서 당황스러웠습니다 두 사이즈 업은 날다람쥐가 되겠다는 정도입니다
5.0,핏 색감 질감 좋습니다 배송도 빠르고 가격도 괜찮고 실물이 더 이쁨
5.0,흐물흐물한 재질이 너무 맘에 들어요 이쁘게 잘 잊을게요
5.0,드디어 5일만에 온 아디다스 져지 이쁘게 잘 입을게요 맘에 들어요
5.0,중학교 때 사서 잘 입다가 작아져서 재구매 했습니다
5.0,학생 때 사서 잘 입다가 작아져서 재구매 했습니다
5.0,생각보다 옷이 두껍진 않더라구용 일단 S품절이라 M으로 구매했는데 팔이 좀 길어요 배송도 나름 빠르구 좋아요👍👍
5.0,유행이 돌아오는거같아 오랜만에 사서 입었는데 역시 좋네요
4.0,옷 구매하고 받자마자 바로 입고 나갔는데 완전 편하고 취향도 딱 맞아서 계속 입게 되네요 너무 좋아서 다음에도 또 살거 같습니다
5.0,가격도 합리적이고 디자인도 이뻐용 역시 근번의 파버 저지 ㅎㅎ
4.0,배송이 예정대로 왔고 아우터라 한 치수 크게 샀는데 맞는 것 같고 잘 입고 다닐 듯
5.0,아디다스 정말 예쁘고 마음에 들어요 정말 예쁩니다!
5.0,s 없어서 m 샀는데 조금 컸어요.. 팔이 길고 전체적으로 기장이 길어용 그치만 오버로 잘 압을거 같아용 그냥 근본 그 차체! 이뻐유ㅠ
5.0,실물이 100배는 이쁜 집업이에요 제 스팩이랑 같은 분은 라지 가셔도 될거같아요 시보리가 엄청 짱ㅁ장하네요
5.0,길이가 긴데 시보리가 짱짱해서 자연스럽게 올라가네요 접어서 입었는데 괜찮은거같아요 무난하고 이뻐요~ 조금 큰느낌이있는데 편하게 입기엔 좋아요 여자 사이즈95정도 되는분들은 s사이즈 입어도 충분할듯
5.0,비슷한 바람막이가 았긴했는데 아무래도 져지재질도 하나 가지고 싶어서 오리지널 라인으로 하나 장만했어요 생각보다 얇지만 딱 봄~초여름까지 입고 다니기 좋을것 같아요 쿠폰 써서 적당한 가격에 잘 샀습니당~
5.0,남친 생일선물로 사줫는데 넘 맘에 들어해요 유행은 돌고돌고 오리지널이 역시 제일인듯 ㅎㅎ 저는 마룬색 사고싶어서 존버타는데 나오긴 할지 몰겟지만 ㅠ 검은색도 넘 이쩌수 저도 사규싶어지네여 사이즈 넉넉하고 휘뚤마뚤 템임미다
5.0,편해서 학웜 다닐 때 입고다녀요 봄 되면 단품으로 입어도 될 듯
5.0,s 없어서 m 샀는데 조금 컸어요.. 팔이 길고 전체적으로 기장이 길어용 그치만 오버로 잘 입을거 같아용 짱짱 이뻐유ㅛ
5.0,s 없어서 m 샀는데 조금 컸어요.. 팔이 길고 전체적으로 기장이 길어용 그치만 오버로 잘 압을거 같아용 이쁘긴 합니다!!
5.0,배송도 아주 빠르게 왔고 상품도 맘에 듦  얇아도 안감기모 있어서 생각보다 따뜻하고 좋음 사이즈는 살짝 오버핏느낌
5.0,제 키 기준 L사이즈 딱 예쁜 오버핏이에요 어깨선도 예쁘게 떨어져서 좋아요
4.0,아디다스 좀 많이 늦게 샀지만 지금부터라도 예쁘게 잘 입겠습니다
5.0,178cm 71kg입니다 L사이즈가 적당히 편하게 잘맞습니다 광택감은 예상보다 좀더 강한 느낌이었어요
5.0,원하던 핏이라서 만족스러워요 적당한 기장감에 활동하기 편해서 자주 입고싶어질것 같습니다 예상보다 광택감이 좀더 강한 느낌이었어요
5.0,트랙탑은 져지 원단소재로 여름 겨울 빼곤 입기에 좋고 가볍게 코디해서 입기에 좋은 거 같아서 잘 신거 같다.
5.0,너무 좋고 예쁘고 좋고 좋고 좋고 좋고 좋고 좋아요
5.0,넘 예쁨ㅋㅋ... 국룰로 사는 이유가 잇다고요 다들 한 벌씩 장만하기 참 좋은 무난템인 것 가틈 어케 입어도 예쁘요 돈 안 ㄱ아까움
5.0,넘예쁘네요 국룰템이고뻔하지만 없어선안되는템임!! 낙낙하고소매길어서모에해요ㅎ 투엑라치고 제키엔딱히기장이길단느낌안받앗음 워낙길게입어서전ㅋㅋ 오버핏은넉넉한옷품으로연출가능
5.0,배송도 되게 빠르고 핏은 살짝 오버핏으로 나와서 힙해여
5.0,넘넘 예뻐여 진짜 완전 맘에들어영 팔이 좀 길긴한데 접어입으면 되졍
5.0,이쁘고 쫌 크고 핏도 좋고 아주 마음에 든다 아주 좋다
5.0,모니타상과동일해요 깔끔하고 심플하고 사이즈도 적당하고 다 좋아요 퍼팩트 무엇보다 배송이 빨라요
5.0,두께 : 너무 얇지도 두껍지도 않음. 요즘 날 풀렸으니까 안에 잘 챙겨 입으면 가능할 듯 싶은데…  핏 : 일단 박시한 걸 원해서 m시켯는데 L해도 괜찮았을 거 같네텨… 일단 사이즈 보구 시킨 거라서 m도 길겠지.. 일케 고민했지만 하나 간과한 사실… 어차피 시보리 부분 안으로 접어 입을 거라면 총장은 글케 중요하지 않다는 거… 라지로 살 걸… 조금 후회 중  근데 머 m도 나쁘진 않아요 근데 멈 이쁘긔 낼부터 입을구에여
5.0,기장 딱 맞고 디자인도 예쁩니다 배송도 하루만에와서 만족
5.0,조금 번들 거리는 느낌은 있지만 편하게 어디 나갈때 입기 좋아요
5.0,옷은 널널해서 너무 좋은데 기장이 확실히 기네요. 수선해서 입을게용
5.0,XL시켰는데 팔이 조금 길긴 하지만 오버핏으로 예쁘게 떨어져요
5.0,"엄청 부드럽고 안에는 기모?재질이여서 봄,가을에 따뜻하게 입을거 같아요"
5.0,s사이즈 사려다 품절되서 m샀는데 오히려 m이 약간 넉넉한 핏이여서 잘산거 같네요. 다만 소매가 살짝 길어요
5.0,생각보다 박시하지 않아요! 한 사이즈 더 크게 살걸 후회는 되지만 예뻐서 만족합니당
5.0,배송도 빠르고 깔끔한 디자인이 맘에 들어요~ 중학교 조카 선물 좋아해요
5.0,제품이 부드럽고 만족스럽고 세일 기간에 싸게 샀네요
4.0,아디다스 집업 너무 입고싶어서 한번 사봤는데 진짜진짜 예쁘고 너무 좋아요👍👍👍 배송도 진짜 빠르네여
5.0,힙하게 입으려고 일부러 크게샀는데 원하는핏이라서 딱 좋아요
5.0,설날인데도 끝나자마자 바로 배송되네요. 옷 사이즈는 딱 적당하고 하나더 크게 입으면 오버핏으로 입을 수 있을거 같아요. 부드럽습니다.
