Review,Processed_Review,keyword
베스트 컬러라고 생각해요. 여러벌 산거 인증입니다. 옷 잘 입는 동생이 추천해줘서  쥐색으로 중고제품 구매해봤습니다. 왠걸 너무 마음에 들더군요. 너무 얇아서 찌셔츠가 되지도  너무 두툼해서 답답하지도 않은 딱 적당한 두께에 멋스러운 색감 같은 제품 여러장 색상만 다르게 구매했습니다. 재구매야 말로 최고의 찬사아닐까요. 돈만 넉넉하면 다른 컬러도 전부 사서 소장하고 싶네요. 무조건 추천입니다!,베스트 컬러라고 생각해요 여러 벌 산거 인증입니다 옷 잘 입는 동생이 추천해 줘서 쥐색으로 중고제품 구매해 봤습니다 웬걸 너무 마음에 들더군요 너무 얇아서 티셔츠가 되지도 너무 두툼해서 답답하지도 않은 딱 적당한 두께에 멋스러운 색감 같은 제품 여러 장 색상만 다르게 구매했습니다 재구매야말로 최고의 찬사 아닐까요 돈만 넉넉하면 다른 컬러도 전부 사서 소장하고 싶네요 무조건 추천입니다,"여러, 컬러, 제품, 추천, 소장, 스러운, 동생, 중고, 인증, 쥐색"
엄청 뻣뻣하지않고 재질 좋고 이쁩니다 다만 물이 좀 많이 빠지긴하네여,엄청 뻣뻣하지 않고 재질 좋고 이쁩니다 다만 물이 좀 많이 빠지긴 하네요,"물이, 뻣뻣하다, 빠지다, 재질"
크고 목 주변 탄탄하고 색감 이쁘고 여기저기 다 잘 어울려요!,크고 목 주변 탄탄하고 색감 이쁘고 여기저기 다 잘 어울려요,"주변, 여기저기, 어울리다, 크다, 탄탄하다, 색감"
색깔 좋고 사이즈 좋고 가격 좋고 다좋아요. 다른색도 사야겠어요. 다만 한여름은 더워요,색깔 좋고 사이즈 좋고 가격 좋고 다 좋아요 다른 색도 사야겠어요 다만 한여름은 더워요,"한여름, 색깔, 색도, 덥다, 가격, 사이즈"
"여름계절에 몸에 부담없이 착용,사용가능한 제품입니다 ",여름 계절에 몸에 부담 없이 착용 사용 가능한 제품입니다,"계절, 가능하다, 부담, 사용, 없이, 착용, 제품, 여름"
아주 잘입고 다니고 있습니다 만족스러워요 추천,아주 잘 입고 다니고 있습니다 만족스러워요 추천,"만족스럽다, 추천"
가격대비 이쁜데 너무 많이 팔려서 자꾸 클론이 보입니다 ㅠㅠ 티셔츠 퀄리티는 너무 좋아요,가격 대비 이쁜데 너무 많이 팔려서 자꾸 클론이 보입니다 티셔츠 퀄리티는 너무 좋아요,"자꾸, 팔다, 클론, 대비, 퀄리티, 보이다, 가격, 티셔츠"
피그먼트 워싱이라 기가 막히게 예쁘고 왜 이 브랜드의 베스트셀러인지 보란듯이 보여주네요,피그먼트 워싱이라 기가 막히게 예쁘고 왜 이 브랜드의 베스트셀러인지 보란 듯이 보여주네요,"듯이, 보여주다, 베스트셀러, 막히다, 인지, 브랜드, 워싱, 피그먼트"
소버먼트 맨투맨 잘입고 있었는데  반팔이라 구매해 봤어요  두께가 약간 있지만 옷이 튼튼해서 맘에 들어요 핏도 나쁘지 않아서 자주 입을꺼 같아요,소버 먼트 맨투맨 잘 입고 있었는데 반팔이라 구매해 봤어요 두께가 약간 있지만 옷이 튼튼해서 맘에 들어요 핏도 나쁘지 않아서 자주 입을 거 같아요,"팔이, 나쁘다, 투맨, 튼튼하다, 두께, 먼트, 소버"
적절한 오버핏에 무난한 색감이라서 손이 많이 가요,적절한 온 버핏에 무난한 색감이라서 손이 많이 가요,"가요, 적절하다, 무난, 버핏, 색감"
옷소재가 탄탄하고 세탁돌려도 늘어나거나 그런게 없습니다 아주좋아요,옷 소재가 탄탄하고 세탁 돌려도 늘어나거나 그런 게 없습니다 아주 좋아요,"돌리다, 늘어나다, 그렇다, 세탁, 소재, 없다, 탄탄하다"
너무너무 이쁩니다 너무 만족하구요 고민마시구 카드슬래쉬 하세오!! 후회없습니다,너무너무 이쁩니다 너무 만족하고요 고민 마시고 카드 슬래시 하세요 후회 없습니다,"카드, 슬래시, 말다, 후회, 고민, 없다, 만족하다"
생각보다 기장이 더 긴 것 같고 조금 아쉬운 느낌이 들어요,생각보다 기장이 더 긴 것 같고 조금 아쉬운 느낌이 들어요,"아쉽다, 기장"
쏘쏘합니다. 괜찮아요 두께감때문에 한여름빼고 초여름 초가을에 입기좋을듯 총길이는 적당한데 팔길이가 많이길어요,쏘쏘합니다 괜찮아요 두께감 때문에 한여름 빼고 초여름 초가을에 입기 좋을 듯 총 길이는 적당한데 팔 길이가 많이 길어요,"쏘다, 길이, 초가을, 초여름, 빼다, 때문, 한여름, 두께감, 적당하다"
옷 이쁘고 사이즈 딱좋고 목쪽 잘 늘어나지 않아서 좋네요~,옷 이쁘고 사이즈 딱 좋고 목 쪽 잘 늘어나지 않아서 좋네요,"늘어나다, 사이즈"
옷이 편하고 무난하게 입을 수 있어서 너무 좋아요,옷이 편하고 무난하게 입을 수 있어서 너무 좋아요,"무난, 편하다"
적당한 두께고색감과 재질 다 좋아요 사이즈표로는 엄청 클즐 알았는데 생각보다 엄청 오버핏이지는 않아요,적당한 두께고 색감과 재질 다 좋아요 사이즈 표로는 엄청 클 줄 알았는데 생각보다 엄청 온 버핏이지는 않아요,"로는, 지는, 알다, 두께, 크다, 버핏, 적당하다, 재질, 사이즈, 색감"
기대 안했는데 색감도 너무 예쁘고 핏도 좋습니다,기대 안 했는데 색감도 너무 예쁘고 핏도 좋습니다,"기대, 색감"
오버핏으로 나와서 좀 넉넉하고 입기 편하네요 색도 괜찮고 나름 만족하면서 입고있어요 ,온 버핏으로 나와서 좀 넉넉하고 입기 편하네요 색도 괜찮고 나름 만족하면서 입고 있어요,"나름, 넉넉하다, 색도, 나오다, 만족하다, 버핏, 편하다"
